Best case:
2, 102, 202, 302, 402, 502, 602, 702, 802, 902, 1002, 1102, 1202, 1302, 1402, 1502, 1602, 1702, 1802, 1902, 2002, 2102, 2202, 2302, 2402, 2502, 2602, 2702, 2802, 2902, 3002, 3102, 3202, 3302, 3402, 3502, 3602, 3702, 3802, 3902, 4002, 4102, 4202, 4302, 4402, 4502, 4602, 4702, 4802, 4902, 5002, 5102, 5202, 5302, 5402, 5502, 5602, 5702, 5802, 5902, 6002, 6102, 6202, 6302, 6402, 6502, 6602, 6702, 6802, 6902, 7002, 7102, 7202, 7302, 7402, 7502, 7602, 7702, 7802, 7902, 8002, 8102, 8202, 8302, 8402, 8502, 8602, 8702, 8802, 8902, 9002, 9102, 9202, 9302, 9402, 9502, 9602, 9702, 9802, 9902, 10002, 
2, 3, 5, 4, 6, 4, 1, 2, 2, 1, 3, 3, 3, 4, 5, 6, 7, 13, 15, 11, 11, 11, 13, 14, 15, 16, 18, 19, 21, 22, 24, 25, 27, 28, 30, 32, 34, 36, 37, 40, 42, 44, 47, 48, 53, 53, 55, 58, 61, 63, 65, 68, 70, 74, 76, 79, 82, 86, 89, 94, 95, 105, 107, 106, 110, 110, 114, 117, 121, 124, 129, 132, 136, 139, 142, 149, 153, 155, 159, 163, 167, 174, 176, 181, 185, 189, 193, 200, 202, 206, 211, 216, 223, 225, 229, 241, 245, 245, 251, 255, 260, 
Worse case:
2, 102, 202, 302, 402, 502, 602, 702, 802, 902, 1002, 1102, 1202, 1302, 1402, 1502, 1602, 1702, 1802, 1902, 2002, 2102, 2202, 2302, 2402, 2502, 2602, 2702, 2802, 2902, 3002, 3102, 3202, 3302, 3402, 3502, 3602, 3702, 3802, 3902, 4002, 4102, 4202, 4302, 4402, 4502, 4602, 4702, 4802, 4902, 5002, 5102, 5202, 5302, 5402, 5502, 5602, 5702, 5802, 5902, 6002, 6102, 6202, 6302, 6402, 6502, 6602, 6702, 6802, 6902, 7002, 7102, 7202, 7302, 7402, 7502, 7602, 7702, 7802, 7902, 8002, 8102, 8202, 8302, 8402, 8502, 8602, 8702, 8802, 8902, 9002, 9102, 9202, 9302, 9402, 9502, 9602, 9702, 9802, 9902, 10002, 
0, 1, 3, 5, 12, 11, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 6, 12, 15, 14, 9, 10, 11, 12, 13, 15, 15, 17, 18, 20, 21, 22, 24, 26, 27, 28, 31, 32, 34, 36, 37, 39, 42, 43, 45, 48, 50, 53, 55, 55, 59, 62, 64, 66, 69, 72, 73, 78, 80, 82, 84, 88, 92, 94, 97, 101, 104, 107, 110, 113, 116, 118, 122, 122, 125, 129, 137, 141, 145, 148, 147, 156, 158, 165, 168, 173, 173, 181, 182, 189, 194, 196, 201, 206, 209, 215, 219, 224, 228, 234, 238, 
