2, 102, 202, 302, 402, 502, 602, 702, 802, 902, 1002, 1102, 1202, 1302, 1402, 1502, 1602, 1702, 1802, 1902, 2002, 2102, 2202, 2302, 2402, 2502, 2602, 2702, 2802, 2902, 3002, 3102, 3202, 3302, 3402, 3502, 3602, 3702, 3802, 3902, 4002, 4102, 4202, 4302, 4402, 4502, 4602, 4702, 4802, 4902, 5002, 5102, 5202, 5302, 5402, 5502, 5602, 5702, 5802, 5902, 6002, 6102, 6202, 6302, 6402, 6502, 6602, 6702, 6802, 6902, 7002, 7102, 7202, 7302, 7402, 7502, 7602, 7702, 7802, 7902, 8002, 8102, 8202, 8302, 8402, 8502, 8602, 8702, 8802, 8902, 9002, 9102, 9202, 9302, 9402, 9502, 9602, 9702, 9802, 9902, 10002, 
2, 3, 5, 3, 6, 5, 1, 2, 2, 1, 3, 4, 4, 4, 5, 8, 11, 11, 9, 14, 16, 12, 13, 13, 15, 17, 17, 20, 21, 22, 24, 25, 27, 29, 31, 33, 34, 36, 39, 40, 43, 45, 47, 49, 51, 54, 56, 58, 65, 64, 66, 77, 84, 77, 76, 79, 82, 85, 88, 109, 118, 99, 103, 105, 109, 111, 116, 118, 121, 125, 145, 148, 137, 140, 145, 154, 156, 157, 161, 165, 172, 229, 180, 182, 196, 211, 198, 200, 202, 208, 212, 218, 220, 227, 230, 235, 240, 246, 251, 259, 267, 
