Best case:
2, 102, 202, 302, 402, 502, 602, 702, 802, 902, 1002, 1102, 1202, 1302, 1402, 1502, 1602, 1702, 1802, 1902, 2002, 2102, 2202, 2302, 2402, 2502, 2602, 2702, 2802, 2902, 3002, 3102, 3202, 3302, 3402, 3502, 3602, 3702, 3802, 3902, 4002, 4102, 4202, 4302, 4402, 4502, 4602, 4702, 4802, 4902, 5002, 5102, 5202, 5302, 5402, 5502, 5602, 5702, 5802, 5902, 6002, 6102, 6202, 6302, 6402, 6502, 6602, 6702, 6802, 6902, 7002, 7102, 7202, 7302, 7402, 7502, 7602, 7702, 7802, 7902, 8002, 8102, 8202, 8302, 8402, 8502, 8602, 8702, 8802, 8902, 9002, 9102, 9202, 9302, 9402, 9502, 9602, 9702, 9802, 9902, 10002, 
1, 1, 1, 3, 0, 2, 0, 3, 3, 1, 2, 3, 2, 3, 3, 3, 3, 4, 4, 6, 6, 6, 8, 9, 9, 11, 11, 12, 12, 14, 14, 14, 16, 16, 18, 19, 19, 20, 21, 23, 23, 24, 27, 27, 29, 31, 32, 32, 34, 35, 36, 38, 40, 41, 43, 45, 46, 47, 50, 41, 53, 53, 57, 58, 59, 62, 64, 66, 68, 70, 71, 74, 76, 78, 80, 83, 86, 87, 89, 93, 94, 97, 99, 101, 109, 106, 109, 112, 114, 117, 98, 124, 125, 128, 130, 133, 135, 142, 144, 145, 149, 
