Worse case:
2, 102, 202, 302, 402, 502, 602, 702, 802, 902, 1002, 1102, 1202, 1302, 1402, 1502, 1602, 1702, 1802, 1902, 2002, 2102, 2202, 2302, 2402, 2502, 2602, 2702, 2802, 2902, 3002, 3102, 3202, 3302, 3402, 3502, 3602, 3702, 3802, 3902, 4002, 4102, 4202, 4302, 4402, 4502, 4602, 4702, 4802, 4902, 5002, 5102, 5202, 5302, 5402, 5502, 5602, 5702, 5802, 5902, 6002, 6102, 6202, 6302, 6402, 6502, 6602, 6702, 6802, 6902, 7002, 7102, 7202, 7302, 7402, 7502, 7602, 7702, 7802, 7902, 8002, 8102, 8202, 8302, 8402, 8502, 8602, 8702, 8802, 8902, 9002, 9102, 9202, 9302, 9402, 9502, 9602, 9702, 9802, 9902, 10002, 
1, 1, 3, 3, 2, 1, 3, 3, 11, 35, 12, 4, 4, 5, 7, 8, 9, 10, 12, 13, 14, 16, 17, 19, 21, 22, 25, 26, 28, 30, 32, 36, 37, 40, 41, 45, 47, 49, 52, 55, 58, 60, 64, 67, 70, 73, 77, 80, 83, 88, 90, 96, 98, 101, 106, 109, 113, 117, 122, 127, 130, 134, 138, 144, 148, 153, 159, 163, 167, 173, 178, 182, 186, 192, 198, 208, 210, 217, 221, 229, 234, 238, 243, 249, 262, 265, 267, 274, 279, 287, 292, 299, 307, 313, 319, 326, 332, 339, 349, 353, 359, 
